video_id,video_title,channel_title,view_count,like_count,total_comments,duration_minutes,comments_collected,total_comment_likes,avg_comment_likes,published_at
-WqjVTgabyk,"Trump threatens Russia, accuses Ukraine of trying to back out of minerals deal",Fox News,308593,4215,2537,8.033333333333333,111,2463.0,22.18918918918919,2025-03-31 10:15:00
-ZGWKThd8u0,Update from Ukraine | Crazy! Trump Begs Putin to Stop | Ukraine Strikes Rus Airbase,Denys Davydov,181782,22295,1879,19.8,136,5571.0,40.963235294117645,2025-04-25 10:02:39
-_PkcdXAtDo,Mass &quot;suicide&quot; of Russians on motorcycles in Ukrainian steppes – Invaders to step up such attacks,Kanal13,203162,3320,156,9.966666666666667,25,545.0,21.8,2025-05-01 00:00:06
-qUyy67APF0,Russia-Ukraine War: Russia Unleashes Spring Offensive On Ukraine | GRAVITAS Live | World News | WION,WION,59685,744,49,54.0,1,10.0,10.0,2025-04-11 16:28:16
0OgAC650YXo,Ukraine’s future after the war: What is the “Coalition of the Willing” planning?,Global News,7733,85,148,2.1333333333333333,14,213.0,15.214285714285714,2025-03-21 02:15:00
0WQ6qUb8YcI,Russia&#39;s About to Get HIT HARD – Neighbors Mobilize for WAR!,The Military Show,274780,6054,981,17.033333333333335,88,2636.0,29.954545454545453,2025-03-23 18:00:00
1UuMyWZiXwU,Russian quad bike bloodbath as Ukraine repels hopeless attack,The Sun,80128,2011,85,8.85,16,271.0,16.9375,2025-04-27 10:00:03
2JsB0wgCsEo,Russia-Ukraine War: Putin Breaches Own &#39;Easter&#39; Truce As Zelenskyy Reports Continued Attacks? Watch,TIMES NOW,37793,221,79,3.6,12,109.0,9.083333333333334,2025-04-20 07:13:16
2NFnk4vFtb0,"Ukraine may have to give up land for peace, says Kyiv Mayor Klitschko | BBC News",BBC News,298249,3334,3269,10.283333333333333,131,3692.0,28.18320610687023,2025-04-25 12:40:09
2RTrgtSG08M,SHOCK MOMENT: Trump Appears To Accuse Zelensky Of Starting Russia-Ukraine War—Which Putin Started,Forbes Breaking News,75392,455,1047,1.6166666666666667,96,2041.0,21.260416666666668,2025-04-14 17:07:36
2Stb9jA3Qps,Ukraine: The impact and implications of Russia&#39;s missile strike on Sumy | Analysis,Sky News,166316,2490,764,3.05,142,4627.0,32.58450704225352,2025-04-14 17:19:56
2T3AbEi5Di8,Russia makes military advances as world awaits ceasefire decision | Ukraine War,Sky News,311440,2282,1470,2.8833333333333333,141,6152.0,43.63120567375886,2025-03-12 22:03:03
2WYRO1-esMs,Ukraine hits Moscow in huge drone strike on Russia after Putin rejects ceasefire,The Sun,577158,13386,1817,15.116666666666667,133,7641.0,57.45112781954887,2025-03-14 17:22:10
34IMHSlgrMk,Ukraine wreaks havoc on Russian tanks as drones repel huge assault,The Sun,92674,1841,117,8.883333333333333,24,267.0,11.125,2025-03-28 08:33:53
3b4RL4gLZUY,Moment Ukrainian drone obliterates Russian air defence after evading two missiles,The Sun,94285,2055,102,8.15,17,226.0,13.294117647058824,2025-04-15 07:00:03
4SiKLkR2b5M,Russia-Ukraine War: Russia Rains Drones &amp; Missiles On Kyiv | World News | WION,WION,70864,704,161,3.433333333333333,31,389.0,12.548387096774194,2025-04-13 04:06:11
4asf0mr8CYA,Dramatic moment Ukrainian helicopters rain down rockets on Russian targets,The Sun,145944,3127,273,8.033333333333333,36,935.0,25.97222222222222,2025-03-22 11:00:06
4hT9a6hgpHk,Ukraine war: Details emerge on reported US peace proposal,Sky News,299866,3389,1351,3.966666666666667,120,5075.0,42.291666666666664,2025-04-23 10:51:40
4q4NV5pty3U,Update from Ukraine | Awesome News! Ruzzians are Running away from Pokrovsk | Putin is in Shock,Denys Davydov,338689,35813,1497,25.283333333333335,183,6061.0,33.12021857923497,2025-04-22 01:38:10
5-J0_DUKjGw,SPARTAN: Ukrainian Soldiers Spill Truth about British IFV,Weapons of Victory,334873,9010,651,10.633333333333333,91,2841.0,31.21978021978022,2025-04-20 14:45:00
5yahRejxpEM,Russians FLEE Crimea As Ukraine Takes Revenge,The Military Show,1471901,30098,2279,16.35,200,14026.0,70.13,2025-03-03 20:00:04
6Ai5Jn_f7l4,"Losing hundreds of thousands of troops, Russia withdrawing from Pokrovsk –Ukraine made gains in area",Kanal13,112336,2355,203,8.483333333333333,16,427.0,26.6875,2025-03-30 20:30:06
6_dEed1_gp4,Trump questions Putin&#39;s commitment to peace after Zelenskyy meeting | Ukraine War,Sky News,289885,1815,1045,1.35,104,5319.0,51.14423076923077,2025-04-26 14:52:05
6tV_HKHfMLI,Russia-Ukraine War: Ukraine Reports 105 Battles Across The Frontlines In 4 Hours | WION,WION,50202,371,52,4.683333333333334,9,89.0,9.88888888888889,2025-03-26 13:17:10
7DtPAwD3BaU,Why Ukraine’s Javelins are Perfect for Destroying Russian Tanks | War on Tape | Daily Mail,Daily Mail World,371896,6088,402,23.766666666666666,41,936.0,22.829268292682926,2025-04-09 15:11:00
7LbRzQZaNuw,UK dramatically ramps up production of explosives in Ukraine aid push,Times Radio,143164,3747,1072,8.416666666666666,83,3179.0,38.30120481927711,2025-04-21 09:34:39
84KWYQ9X3A0,Russia’s ‘Nightmare’ is Ukraine’s Two Best Artillery Guns | War on Tape | Daily Mail,Daily Mail World,1389849,21918,1800,20.566666666666666,170,12412.0,73.01176470588236,2025-03-18 19:00:07
84QWFJ3Qpks,This is How Much Russia has Paid for the War in Ukraine,Artur Rehi,174114,12656,719,18.933333333333334,93,2850.0,30.64516129032258,2025-04-26 16:00:10
86mG5VF9Kc0,Ukrainian army begins destruction of military airfields in Crimea and deep inside Russia,Kanal13,126451,3295,148,8.15,30,771.0,25.7,2025-03-02 04:00:06
8BAHRw1_NuA,Update from Ukraine | Ukrainian success on frontline | Trump wants to lift Sanctions from Ruzzia,Denys Davydov,317218,31682,1634,16.416666666666668,116,5267.0,45.4051724137931,2025-03-26 01:07:40
8HGSOhucFso,Russian Assault Team Crumbles as Ukrainian Forces Drones Neutralize Troops Hiding Behind Rubble,TEW22,130768,2173,51,15.916666666666666,13,203.0,15.615384615384615,2025-04-26 16:21:19
9Ga1ErDAstA,"Russia-Ukraine War: Multiple Explosions Shatter Kyiv After Kharkiv, Toll Rises To 19  | WION",WION,205659,2636,978,7.95,107,4783.0,44.700934579439256,2025-04-06 16:31:53
9HFbDboxTLA,&#39;Russians Are Specialists&#39;: NATO Commander GRILLED Over Ukraine War; Stunning Scenes In U.S. Senate,Times Of India,299882,3501,2876,7.0,186,13124.0,70.55913978494624,2025-04-04 00:00:08
ASu5iwmcOuo,"Russia Ukraine War LIVE: Russia Targets Western Advisers; Fires Iskander Missiles On Sumy, 60 Killed",Firstpost,7824,68,15,78.0,0,0.0,,2025-04-15 21:11:28
AaMswaN-yX4,Turkey Goes Against NATO – Prepared to Send Troops to Ukraine,The Military Show,908932,13976,2363,18.183333333333334,152,9811.0,64.54605263157895,2025-03-20 14:00:16
AdZEAaZ4vVU,"&quot;We have huge losses, war in Ukraine is stalemate for Moscow&quot; - Russian propagandists sound alarm",Kanal13,25010,651,56,8.9,10,100.0,10.0,2025-04-04 02:00:06
Ay3ocAvZeQ8,Russia’s Biggest Attack Ends in Total Failure. Hundreds of Russian Tanks Erased in One Brutal Strike,UNITED24,2674594,46553,2874,10.833333333333334,127,11424.0,89.95275590551181,2025-04-06 16:58:25
B0wBo-jp4kM,Ukrainian army prepares shocking surprises for Russians in Belgorod; Putin&#39;s Ukraine assault stalls,Kanal13,34179,786,29,8.333333333333334,3,22.0,7.333333333333333,2025-03-26 05:00:06
B1MEKn9pAtU,Ukrainian troops advance on Russian positions and blow up a convoy of Putin&#39;s military vehicles,The Sun,218309,4112,213,8.266666666666667,38,779.0,20.5,2025-04-07 08:15:00
B9v9i5okwJU,Ukrainian special forces destroy Russian enemies with deadly precision,The Sun,149776,3622,181,8.9,24,524.0,21.833333333333332,2025-04-05 15:30:07
Bbbcviva4_g,Russia-Ukraine War: Russia Fired 67 Missiles &amp; 194 Drones Across Ukraine | Breaking News | WION,WION,91679,810,295,7.733333333333333,50,889.0,17.78,2025-03-07 11:53:40
BzxAO_tmqEw,Russia-Ukraine War: Russian Helicpoters Under Massive Attack | Putin Warns Zelensky | WION LIVE,WION,51734,176,15,715.0166666666667,0,0.0,,2025-03-25 08:36:01
CNFigGJoIrg,Russia-Ukraine War: Ukraine Launches Second Russia Incursion After Losing Kursk | WION,WION,76337,437,151,3.1666666666666665,13,206.0,15.846153846153847,2025-04-04 07:17:05
Cas_52-Q6dc,Ukraine stuns Russia with huge airfield ammo blast as Putin retaliates,The Sun,209758,6234,610,18.766666666666666,78,2455.0,31.474358974358974,2025-03-21 18:15:00
CvfJo6ZYO5c,Eight Ukrainian soldiers destroy an entire platoon of North Korean soldiers in Kursk,Kanal13,114414,1961,65,8.566666666666666,11,205.0,18.636363636363637,2025-04-25 07:19:11
DDmRbESxFtU,Epic Ukrainian Strike | Military Mind,TVP WORLD,80075,3355,107,10.183333333333334,24,476.0,19.833333333333332,2025-04-28 20:15:06
DRlbYlbsfrY,Even Putin SHOCKED by Ukraine’s NEW Naval Weapon!,The Military Show,991745,19604,731,16.6,117,5635.0,48.162393162393165,2025-03-01 14:00:13
DobL6wgF5gE,"Russia-Ukraine War: Russia Hits Ukrainian Military Targets, Ukraine Downs Russian Drones | Shorts",WION,47348,285,4,0.43333333333333335,0,0.0,,2025-04-28 08:22:05
Du4O7xmH7mg,"💥Macron SHOCKED with NEW Ukraine WAR STATEMENT at Meeting with Kellogg, Rubio &amp; Witkoff!",War & Politics 24,110285,1259,184,1.5166666666666666,22,574.0,26.09090909090909,2025-04-17 18:50:35
EBt-2cXfdto,"Russia-Ukraine War LIVE: Trump&#39;s Fails, Russia To Takeover Ukraine? I Putin Burns Kyiv After Kharkiv",WION,54866,235,86,333.78333333333336,9,87.0,9.666666666666666,2025-04-09 10:39:10
FnWgbsgX9jM,Update from Ukraine | Wow! Putin and Trump &quot;Encircled&quot; Ukrainian Forces in Kursk. Lies uncovered,Denys Davydov,412501,31754,3527,19.533333333333335,288,9239.0,32.079861111111114,2025-03-15 15:07:19
G6vhPu3Q4lo,"Ukrainian drones shred 1,100 Russians in the mud: Many Russian infantry are intercepted in Pokrovsk",Kanal13,80293,1689,55,8.066666666666666,14,187.0,13.357142857142858,2025-04-18 01:00:06
G8WRsNribCc,Russia is retaking Kursk from Ukraine - here’s how,The Telegraph,358075,4371,1832,2.933333333333333,200,17489.0,87.445,2025-03-14 17:06:29
GaLGmNsWPWs,Russia-Ukraine War: What&#39;s Happening In Russia’s Kursk Region – And Why It Matters?,NDTV,101208,595,98,4.566666666666666,17,300.0,17.647058823529413,2025-03-16 11:30:06
HNHtTOTKI-o,"Where Trump stands on Russia-Ukraine war after his Putin, Zelenskyy comments",CBS News,15447,88,60,3.85,6,54.0,9.0,2025-04-28 13:00:14
HtXZ_5yqyGE,Video shows 4 captive Ukrainian troops killed by men identified as Russian forces,Associated Press,171931,701,507,1.8166666666666667,82,1857.0,22.646341463414632,2025-04-10 07:05:00
HueJZDlxaQc,"SO, IT’S WAR! Thousands of Western Soldiers Enter Ukraine to Fight Russia! | RFU News",RFU News — Reporting from Ukraine,652923,38946,2409,5.533333333333333,211,19674.0,93.24170616113744,2025-03-19 19:00:16
IFnR4FFnGM0,Russia-Ukraine War: Zelensky Says &#39;No Response&#39; From US After Putin Rejected Truce | WION Shorts,WION,27764,322,138,0.9666666666666667,13,158.0,12.153846153846153,2025-04-07 05:55:05
IT20xR69vD4,Russia-Ukraine War: Ukraine Suffers Second F-16 Pilot Loss Amid Russian Missile Barrage | WIOn Pulse,WION,102788,839,349,1.85,52,1346.0,25.884615384615383,2025-04-12 17:50:52
ImHVPKzSJew,Well-aimed Hit! Ukrainian FPV Drone Targeted Buggy Carrying Russian Soldiers #warinukraine,UNITED24,5748287,87128,2775,0.2,178,22287.0,125.20786516853933,2025-04-23 22:30:09
InP5xmECiio,Ukraine’s Long-Range Drones UNLEASHED on Crimea – THEN THIS Happens…,The Military Show,723496,14319,534,17.7,98,3165.0,32.295918367346935,2025-04-03 17:00:30
InUmPUm5yZc,Putin&#39;s DOWNFALL... Why Moscow Will COLLAPSE From Within,The Military Show,327092,7182,765,19.966666666666665,88,3098.0,35.20454545454545,2025-03-26 20:30:03
Je1GvUJmS0M,"BREAKING | Ukrainian Army Chief Says, &#39;Our Drone Destroyed A Russian Bomber&#39; | Ukraine War |GRAVITAS",WION,63184,322,76,1.9,7,98.0,14.0,2025-04-09 17:25:43
JggT5kWQiuQ,Russia-Ukraine War: Ukraine Targets Russian Airfield; Moscow Hits Ukrainian Train | World DNA,WION,58717,199,114,1.6166666666666667,8,93.0,11.625,2025-03-21 02:40:11
K2xvlVdxMME,"Ukraine War Update NEWS (20250330a):Pt 1 - Overnight &amp; Other News: Putin Limo BOMBED, Kharkiv ATTACK",ATP Geopolitics,23025,2111,134,26.45,25,321.0,12.84,2025-03-30 10:52:10
KF1mEMdYf8k,Russia Ukraine War | Ukraine Targets Key Russian Airbase With &#39;massive&#39; Drone Attack | N18G,CNN-News18,84366,1259,192,3.6333333333333333,29,461.0,15.89655172413793,2025-03-20 14:25:32
KT8TGsLK9TQ,Селекція до розвідвзводу 2 #штурмовики #military #розвідка #війна #war #ukraine #підготовка,93 бригада Холодний Яр,5457,553,8,0.8166666666666667,0,0.0,,2025-03-03 09:10:38
KfqNTfxsE3E,Russia Invasion of Ukraine Everyday Timelapse Feb 2022 to Feb 2025,AlternativeGeopoliticsMapped,722586,6712,365,0.5833333333333334,32,1264.0,39.5,2025-03-08 14:29:41
KmVqvbsqefg,‘Ukraine has lost the war’: Vladimir Putin got &#39;everything&#39; he wanted,Sky News Australia,133399,1767,1359,3.466666666666667,104,3616.0,34.76923076923077,2025-04-21 01:24:55
L21hj6jX3FE,The Fight for Crimea: Why the US Recognition Could Trigger Global Chaos!,War&History,50,6,4,5.766666666666667,0,0.0,,2025-04-28 18:00:30
LPXI6nnZrQA,Селекція до розвідвзводу #штурмовики #military #розвідка #війна #war #ukraine #підготовка,93 бригада Холодний Яр,12104,851,11,0.5666666666666667,0,0.0,,2025-03-01 13:52:46
L_CevyI9vLE,Ukraine denies Trump&#39;s claim its troops are &#39;surrounded&#39; by Russian forces,Sky News,110238,607,745,2.933333333333333,85,3293.0,38.741176470588236,2025-03-14 22:43:44
LkGNlqnFCR8,Russia-Ukraine War: Ukraine Launches At Least 71 Drones Towards Russia | GRAVITAS | WION,WION,28402,268,31,3.6,4,130.0,32.5,2025-04-17 18:57:35
MhjAVO19ofo,"100,000 tons of Russian ammunition blown to air: Glide bombs, artillery shells, missile systems",Kanal13,485128,11171,667,8.45,106,6115.0,57.68867924528302,2025-04-22 15:30:03
MowWjVqhWaI,Kursk Frontline Combat: Ukraine Drone Almost Kills Me,Patrick Lancaster,2079467,102046,13233,17.083333333333332,341,80642.0,236.4868035190616,2025-03-24 16:48:31
Mvle6dGRdFk,Ukraine repels major Russian tank assault - as Germany hints at Taurus aid,The Sun,184864,4473,288,12.683333333333334,43,1052.0,24.46511627906977,2025-04-17 17:37:13
NIOeCkEMeNE,"BREAKING: Russia offers Ukraine an Easter ceasefire, prisoner swap",LiveNOW from FOX,123619,913,559,4.016666666666667,65,988.0,15.2,2025-04-19 16:29:50
NMN-VzidDDQ,Moment Ukrainian jet drops huge 500lb bomb on Russian position as troops battle for Kursk,The Sun,157959,3551,244,8.3,30,564.0,18.8,2025-03-31 07:30:15
NObi_e3yf3U,Patrick Lancaster From the Frontlines: What They’re Not Telling You About the Russia/Ukraine War,Tucker Carlson,980831,52429,10465,65.36666666666666,349,71850.0,205.87392550143267,2025-04-25 17:00:06
N_Iw7mkd_mg,Putin Betrays Trump.... AGAIN (Ukraine War),The Military Show,187462,4002,741,18.033333333333335,75,2736.0,36.48,2025-03-20 00:00:18
Nn-uwKsDeCg,Ukraine destroys terrifying North Korean weapon used by Putin in targeted drone strikes,The Sun,108001,2713,93,8.166666666666666,17,457.0,26.88235294117647,2025-04-14 07:00:23
O3HRnwC6pso,Solo On Ukraine&#39;s Eastern Front,bald and bankrupt,4468749,152547,15488,62.5,467,121704.0,260.60813704496786,2025-04-17 14:22:48
OCYncEiSrvU,Putin&#39;s troops hit as Ukraine enters Russia’s Belgorod region for first time,The Sun,57289,719,161,1.2,16,239.0,14.9375,2025-04-08 11:30:33
OUvtNCnyj2I,Why Russia CAN&#39;T WIN in Ukraine,The Military Show,887882,11672,1035,17.1,114,3980.0,34.91228070175438,2025-04-16 17:00:35
Q0UbpqZSrhg,Winners and losers of five pivotal battles of the Russia-Ukraine war | Battle Board Marathon,Daily Mail World,379984,7333,579,102.03333333333333,95,2812.0,29.6,2025-04-22 17:00:35
QotaLCCX99o,Russia Is Losing Its Artillery Superiority in Ukraine,War&History,22,6,4,7.75,0,0.0,,2025-04-22 18:00:31
RBQoi9W4_14,Russia-Ukraine War: Ukraine Releases Footage Of Belgorod Attack | World News | WION,WION,61965,324,100,2.816666666666667,12,131.0,10.916666666666666,2025-04-08 12:32:16
RP1D_zBBdaU,"Russia-Ukraine War: Moscow Strikes Ukrainian Airfield, Bombs Military Train | WION Fineprint",WION,27961,185,21,3.066666666666667,1,13.0,13.0,2025-03-21 16:31:00
Rdx4F9rUkJA,GoPro Footage Ukrainian Soldier Destroys Russian Unit in Brutal Combat,STATE24,264934,2199,95,8.516666666666667,18,293.0,16.27777777777778,2025-04-05 18:14:25
SNPtR2swS3g,Russia-Ukraine War: Ukrainian Fighter Jet Pilot Pavlo Ivanov Killed In Combat | World DNA | WION,WION,42640,267,91,1.8,10,116.0,11.6,2025-04-13 03:23:52
SZUK5t5ra7U,Russia-Ukraine War: Ukraine Conflict Poses Challenges To Russia&#39;s Naval Ambitions | GRAVITAS,WION,15264,195,26,3.2,3,19.0,6.333333333333333,2025-04-14 17:53:20
SbBdARZ-FMI,"Thousands of tons of Chinese shells destroyed in Russia&#39;s 51st GRAU; total loss is 260,000 tons",Kanal13,323934,6740,269,10.3,51,1904.0,37.333333333333336,2025-04-25 23:00:06
SqfjuY2FxqQ,Russia-Ukraine War: Why Have Ukraine&#39;s F-16s Disappeared From The Battlefield? | World News | WION,WION,163662,1330,471,4.016666666666667,35,1155.0,33.0,2025-03-21 15:02:04
T4_dA3BObo4,Ukraine launches REVENGE drone blitz on Russian missile unit behind Sumy horror,The Sun,204377,4024,496,5.383333333333334,57,2024.0,35.50877192982456,2025-04-16 10:30:19
TQn3nhrzl-Q,"Karoline Leavitt speaks on Ukraine-Russia war, U.S.-China relations, and more with the press",LiveNOW from FOX,48061,803,225,4.4,25,320.0,12.8,2025-04-23 18:36:09
TVMGUCBWNpA,"Sherrill Asks Military Official: If The War In Ukraine Ended Today, Would Russia Still Be A Threat?",Forbes Breaking News,28324,312,165,5.133333333333334,25,310.0,12.4,2025-04-19 23:15:02
TWC3h6q2Ppc,Is Russia Right in the Russia Vs Ukraine War? | Khan Sir - Raj Shamani #shorts,Raj Shamani Shorts,8000235,296716,863,1.0,51,21871.0,428.84313725490193,2025-04-18 15:17:29
TsQ_eRskaIY,&#39;I can&#39;t see Russian army being able to go into 2026&#39; | Michael Clarke&#39;s weekly Ukraine Q&amp;A,Sky News,501024,8745,1903,48.45,159,5551.0,34.911949685534594,2025-04-23 18:11:56
UA2_KOCGAE8,"Zelensky&#39;s Post Defeat Plan Out! Trump, Putin Warned as Ukraine&#39;s ‘Bomb Nuclear Plants’ Surfaces?",Hindustan Times,187704,1553,1030,5.133333333333334,94,4792.0,50.97872340425532,2025-03-23 04:38:06
UHKuY9eYW_Q,Intense Close Quarters Battle in Ukraine | Top Weekly Videos,FUNKER530 - Veteran Community & Combat Footage,154036,3384,242,7.1,33,1266.0,38.36363636363637,2025-04-20 14:46:18
UeXWNutZIiI,Is Russia preparing for a big spring attack in Ukraine?,BFBS Forces News,28866,543,69,4.15,14,108.0,7.714285714285714,2025-04-02 16:00:42
UvELecveDb4,Sean Bell looks at how Ukraine is defending itself without US intelligence | Ukraine Analysis,Sky News,237108,2666,781,4.433333333333334,108,2085.0,19.305555555555557,2025-03-07 14:08:54
V5jD0BADBEw,Russia says sending European peacekeepers to Ukraine would be “act of war” | BBC News,BBC News,2090548,18463,12279,2.816666666666667,237,54710.0,230.8438818565401,2025-03-06 23:34:14
V8iMSCoJi5Y,Russia-Ukraine War LIVE: Putin Escapes Assassination Bid? Putin’s Limousine Explodes in Moscow |WION,WION,78057,355,127,86.83333333333333,11,116.0,10.545454545454545,2025-03-30 11:05:31
VBWLzKKgVcc,Ukraine’s Bold Move SHAKES Russia - 50% of Moscow’s Fuel at RISK!,The Military Show,841048,15660,1233,18.216666666666665,143,9332.0,65.25874125874125,2025-03-17 21:30:03
VbGqY-1d1bw,"Russia-Ukraine War: Moscow Claims 1,000 Ukrainian Soldiers Killed in 24 Hours | Fineprint",WION,133541,1313,309,2.9,40,1766.0,44.15,2025-03-03 15:57:24
Vgtg5WzA__c,North Korea &#39;stopped Russia from losing in Ukraine&#39; as millions of shells used,The Sun,25582,319,105,3.066666666666667,13,101.0,7.769230769230769,2025-04-15 10:11:48
Vln5TSIxtOE,IT’S ON NOW! Ukrainians SURGE FORWARD AND TAKE GROUND! | RFU News,RFU News — Reporting from Ukraine,406588,31128,652,5.216666666666667,129,5653.0,43.82170542635659,2025-03-30 18:00:19
VxfH_AXunJM,Ukraine DECLARES VICTORY as Russia’s Pokrovsk Plan CRUMBLES,The Military Show,586582,13020,738,20.8,125,4790.0,38.32,2025-05-01 20:15:01
WArL40HSf0k,Why Putin Can’t Stop the War in Ukraine | 5 Key Reasons,Kyiv Post,450182,4251,797,6.166666666666667,56,1585.0,28.303571428571427,2025-04-18 14:00:54
WEVwY3XkTrI,North Korea confirms it sent troops to fight for Russia in Ukraine war | BBC News,BBC News,309255,3505,2210,4.9,112,5884.0,52.535714285714285,2025-04-28 09:32:41
WPZ06Kuy5B8,"‘DOWNWARD SPIRAL’: Trump’s plan for Russia-Ukraine war is ‘working,’ GOP rep says",Fox Business,20050,476,200,3.2,12,140.0,11.666666666666666,2025-03-26 17:30:06
WaszKLSO9-c,The Ukrainian children and teenagers being trained for war | DW News,DW News,29617,503,183,1.7,44,1005.0,22.84090909090909,2025-04-16 21:30:13
